id,variant,ime_seta,tema,leto,tip_seta,figurice,st_kock,us_cena,eu_cena,us_ppp,eu_ppp,pakiranje,dostopnost,us_cas_izida,eu_cas_izida
45003,1,Soft Starter Set,Education,2013,normal,,,,,,,,,,
45015,1,Tech Machines,Education,2013,normal,6,,,,,,,,,
45080,1,Creative Cards,Education,2013,normal,,,,,,,,,,
45100,1,StoryStarter Core Set,Education,2013,normal,,1147,115.95,,10.1,10.1,Tub,,,
45500,1,EV3 Intelligent Brick,Mindstorms,2013,normal,,1,214.99,199.99,1499.0,9999.0,,LEGO exclusive,Dec 14,Dec 14
45501,1,DC Rechargeable Battery,Education,2013,normal,,,94.99,99.99,,,,,Dec 14,Dec 14
45502,1,EV3 Large Servo Motor,Mindstorms,2013,normal,,1,29.99,29.99,2999.0,2999.0,,LEGO exclusive,Jan 15,Dec 14
45503,1,EV3 Medium Servo Motor,Mindstorms,2013,normal,,1,24.99,24.99,2499.0,2499.0,,LEGO exclusive,May 15,Dec 14
45504,1,EV3 Ultrasonic Sensor,Mindstorms,2013,normal,,1,34.99,34.99,3499.0,3499.0,,,Dec 14,Jan 15
45505,1,EV3 Gyro Sensor,Mindstorms,2013,normal,,1,34.99,34.99,3499.0,3499.0,,,Jan 15,Dec 14
45506,1,EV3 Colour Sensor,Mindstorms,2013,normal,,1,45.99,34.99,4599.0,3499.0,,,Dec 14,Dec 14
45507,1,EV3 Touch Sensor,Mindstorms,2013,normal,,1,24.99,19.99,2499.0,1999.0,,,Dec 14,Dec 14
45508,1,EV3 Infrared Beacon,Mindstorms,2013,normal,,1,34.99,34.99,3499.0,3499.0,,,Dec 14,Dec 14
45509,1,EV3 Infrared Sensor,Mindstorms,2013,normal,,1,34.99,34.99,3499.0,3499.0,,,Dec 14,Dec 14
45514,1,Cable Pack,Education,2013,normal,,7,19.99,15.99,285.6,228.4,Other,LEGO exclusive,Jan 14,Jan 14
45515,1,Bluetooth Dongle,Education,2013,normal,,,,,,,,,,
45516,1,WiFi Dongle,Education,2013,normal,,,,,,,,,,
45544,1,Education EV3 Core Set,Education,2013,normal,,541,339.95,,62.8,62.8,,,,
45560,1,Education EV3 Expansion Set,Education,2013,normal,,853,99.95,,11.7,11.7,,,,
50003,1,Batman,Games,2013,normal,8,257,29.99,,11.7,11.7,Box,LEGO exclusive,,Aug 13
50004,1,Story Mixer,Games,2013,normal,,425,29.99,,7.1,7.1,Box,,,
50006,1,Legends of Chima,Games,2013,normal,12,211,19.99,,9.5,9.5,Box,LEGO exclusive,May 13,Aug 13
50011,1,The Battle of Helms Deep,Games,2013,normal,28,338,29.99,,8.9,8.9,Box,LEGO exclusive,,Aug 13
60000,1,Fire Motorcycle,City,2013,normal,1,40,6.99,,17.5,17.5,Box,Retail,Dec 12,Jan 13
60001,1,Fire Chief Car,City,2013,normal,2,80,11.99,,15.0,15.0,Box,Retail,Dec 12,Jan 13
60002,1,Fire Truck,City,2013,normal,2,209,19.99,19.99,9.6,9.6,Box,Retail,Dec 12,Jan 13
60003,1,Fire Emergency,City,2013,normal,3,301,39.99,29.99,13.3,10.0,Box,Retail,Dec 12,Jan 13
60004,1,Fire Station,City,2013,normal,5,752,99.99,79.99,13.3,10.6,Box,Retail,Dec 12,Jan 13
60005,1,Fire Boat,City,2013,normal,4,222,29.99,,13.5,13.5,Box,Retail - limited,Dec 12,Jan 13
60006,1,Police ATV,City,2013,normal,2,51,6.99,,13.7,13.7,Box,Retail,Dec 12,Jan 13
60007,1,High Speed Chase,City,2013,normal,3,283,29.99,29.99,10.6,10.6,Box,Retail,Dec 12,Jan 13
60008,1,Museum Break-in,City,2013,normal,6,563,69.99,,12.4,12.4,Box,Retail,Dec 12,Jan 13
60009,1,Helicopter Arrest,City,2013,normal,5,352,49.99,,14.2,14.2,Box,Retail - limited,Dec 12,Jan 13
60010,2,Fire Helicopter,City,2013,normal,2,232,39.99,,17.2,17.2,Box,Retail - limited,Dec 12,Jan 13
60011,1,Surfer Rescue,City,2013,normal,2,32,6.99,5.99,21.8,18.7,Box,Retail,May 13,Jun 13
60012,1,Coast Guard 4x4 & Diving Boat,City,2013,normal,2,128,19.99,12.99,15.6,10.1,Box,Retail,May 13,Jun 13
60013,1,Coast Guard Helicopter,City,2013,normal,4,230,39.99,,17.4,17.4,Box,Retail,May 13,Jun 13
60014,1,Coast Guard Patrol,City,2013,normal,6,449,79.99,69.99,17.8,15.6,Box,Retail,May 13,Jun 13
60015,1,Coast Guard Plane,City,2013,normal,3,279,44.99,,16.1,16.1,Box,Retail - limited,Aug 13,Jun 13
60016,1,Tanker Truck,City,2013,normal,1,191,19.99,,10.5,10.5,Box,Retail,Dec 12,Jan 13
60017,1,Flatbed Truck,City,2013,normal,2,212,19.99,,9.4,9.4,Box,Retail,Dec 12,Jan 13
60018,1,Cement Mixer,City,2013,normal,2,221,19.99,,9.0,9.0,Box,Retail,Dec 12,Jan 13
60019,1,Stunt Plane,City,2013,normal,2,140,19.99,,14.3,14.3,Box,Retail,Aug 13,Jun 13
60020,1,Cargo Truck,City,2013,normal,3,321,39.99,,12.5,12.5,Box,Retail,Aug 13,Jun 13
60021,1,Cargo Heliplane,City,2013,normal,3,393,44.99,,11.4,11.4,Box,Retail,Aug 13,Jun 13
60022,1,Cargo Terminal,City,2013,normal,5,658,99.99,,15.2,15.2,Box,Retail,Aug 13,Jun 13
60023,1,LEGO City Starter Set,City,2013,normal,5,272,29.99,,11.0,11.0,Box,Retail,Aug 13,Jun 13
60024,1,City Advent Calendar,City,2013,normal,8,244,29.99,,12.3,12.3,Box,Retail - limited,Sep 13,Sep 13
60025,1,Grand Prix Truck,City,2013,normal,3,315,29.99,,9.5,9.5,Box,Retail,Aug 13,Jun 13
60026,1,Town Square,City,2013,normal,9,914,119.99,,13.1,13.1,Box,Retail,Aug 13,Jun 13
60027,1,Monster Truck Transporter,City,2013,normal,3,299,29.99,,10.0,10.0,Box,Retail,Aug 13,Jun 13
60031,1,City Corner,City,2013,normal,5,483,,,,,Box,,,
66448,1,Bonus/Value Pack,City,2013,collection,,,,,,,Box,Retail - limited,,
66449,1,Super Pack 3-in-1,Star Wars,2013,collection,,,,,,,Box,Retail - limited,,
66450,1,Super Pack 3-in-1,Legends of Chima,2013,collection,,,,,,,Box,Retail - limited,,
66453,1,Fire Value Pack,City,2013,collection,,,,,,,,,,
66454,1,Super Pack 3-in-1,Duplo,2013,collection,,89,,,,,Box,Retail - limited,,
66455,1,Friends Value Pack,Friends,2013,collection,,,,,,,,,,
66456,1,Star Wars Value Pack,Star Wars,2013,collection,,,,,,,,,,
66471,1,Super Pack 2-in-1,HERO Factory,2013,collection,,,,,,,,,,
66473,1,LEGO Star Wars Super Pack,Star Wars,2013,collection,,,,,,,,,,
66474,1,LEGO Chima Super Pack,Legends of Chima,2013,collection,,1081,109.99,,10.2,10.2,Box,Retail - limited,,
66475,1,Super Pack,City,2013,collection,,,,,,,,,,
66481,1,Ultimate Stormer,HERO Factory,2013,collection,,,,,,,,,,
66482,1,Bonus/Value Pack,HERO Factory,2013,collection,,,,,,,Box,Retail - limited,,
66483,1,Bonus/Value Pack,HERO Factory,2013,collection,,,,,,,Box,Retail - limited,,
66484,1,Bonus/Value Pack,HERO Factory,2013,collection,,,,,,,Box,Retail - limited,,
66485,1,Bonus/Value Pack,HERO Factory,2013,collection,,,,,,,Box,Retail - limited,,
66488,1,Ultimate Evo,HERO Factory,2013,collection,,,,,,,Box,Retail - limited,,
66497,1,Animals Christmas Party Set,Friends,2013,collection,,,,,,,Box,Retail - limited,,
66498,1,Chi Hyper Laval,Legends of Chima,2013,collection,,,,,,,Box,Retail - limited,,
66499,1,Chi Hyper Gorzan,Legends of Chima,2013,collection,,,,,,,Box,Retail - limited,,
66500,1,Chi Hyper Cragger,Legends of Chima,2013,collection,,,,,,,Box,Retail - limited,,
70000,1,Razcal's Glider,Legends of Chima,2013,normal,1,109,11.99,,11.0,11.0,Box,Retail,Jan 13,Dec 12
70001,1,Crawley's Claw Ripper,Legends of Chima,2013,normal,2,139,14.99,,10.8,10.8,Box,Retail,Jan 13,Dec 12
70002,1,Lennox' Lion Attack,Legends of Chima,2013,normal,2,230,24.99,,10.9,10.9,Box,Retail,Jan 13,Dec 12
70003,1,Eris' Eagle Interceptor,Legends of Chima,2013,normal,3,348,34.99,,10.1,10.1,Box,Retail,Jan 13,Dec 12
70004,1,Wakz' Pack Tracker,Legends of Chima,2013,normal,3,297,29.99,,10.1,10.1,Box,Retail,Jan 13,Dec 12
70005,1,Laval's Royal Fighter,Legends of Chima,2013,normal,3,417,39.99,,9.6,9.6,Box,Retail,Jan 13,Dec 12
70006,1,Cragger's Command Ship,Legends of Chima,2013,normal,6,609,79.99,,13.1,13.1,Box,Retail,Jan 13,Dec 12
70007,1,Eglor's Twin Bike,Legends of Chima,2013,normal,2,223,24.99,,11.2,11.2,Box,,Aug 13,Jul 13
70008,1,Gorzan's Gorilla Striker,Legends of Chima,2013,normal,4,505,49.99,,9.9,9.9,Box,,Aug 13,Jul 13
70009,1,Worriz's Combat Lair,Legends of Chima,2013,normal,6,664,69.99,,10.5,10.5,Box,,Aug 13,Jul 13
70010,1,The Lion CHI Temple,Legends of Chima,2013,normal,7,1258,119.99,,9.5,9.5,Box,,Aug 13,Jul 13
70011,1,Eagles' Castle,Legends of Chima,2013,normal,3,369,39.99,,10.8,10.8,Box,Retail - limited,Jan 13,Dec 12
70012,2,Razar's CHI Raider,Legends of Chima,2013,normal,3,412,39.99,,9.7,9.7,Box,Retail - limited,Jan 13,Dec 12
70013,1,Equila's Ultra Striker,Legends of Chima,2013,normal,3,339,39.99,,11.8,11.8,Box,Retail - limited,Jan 13,Dec 12
70014,1,The Croc Swamp Hideout,Legends of Chima,2013,normal,5,647,69.99,,10.8,10.8,Box,Retail - limited,Aug 13,Jun 13
70100,1,Ring of Fire,Legends of Chima,2013,normal,1,83,14.99,,18.1,18.1,Blister pack,Retail,Jan 13,Dec 12
70101,1,Target Practice,Legends of Chima,2013,normal,1,101,14.99,,14.8,14.8,Blister pack,Retail,Jan 13,Dec 12
70102,1,CHI Waterfall,Legends of Chima,2013,normal,1,106,14.99,,14.1,14.1,Blister pack,Retail,Jan 13,Dec 12
70103,1,Boulder Bowling,Legends of Chima,2013,normal,1,93,14.99,,16.1,16.1,Blister pack,Retail,Jan 13,Dec 12
70104,1,Jungle Gates,Legends of Chima,2013,normal,1,81,14.99,,18.5,18.5,Blister pack,Retail,Mar 13,Mar 13
70105,1,Nest Dive,Legends of Chima,2013,normal,1,97,14.99,,15.5,15.5,Blister pack,Retail,Mar 13,Mar 13
70106,1,Ice Tower,Legends of Chima,2013,normal,1,101,14.99,,14.8,14.8,Blister pack,Retail,Mar 13,Mar 13
70107,1,Skunk Attack,Legends of Chima,2013,normal,1,97,14.99,,15.5,15.5,Blister pack,Retail,Aug 13,Jun 13
70108,1,Royal Roost,Legends of Chima,2013,normal,1,105,14.99,,14.3,14.3,Blister pack,Retail,Aug 13,Jun 13
70109,1,Whirling Vines,Legends of Chima,2013,normal,1,77,14.99,,19.5,19.5,Blister pack,Retail,Aug 13,Jun 13
70110,1,Tower Target,Legends of Chima,2013,normal,1,92,14.99,,16.3,16.3,Blister pack,Retail,Nov 13,Sep 13
70111,1,Swamp Jump,Legends of Chima,2013,normal,1,91,14.99,,16.5,16.5,Blister pack,Retail,Nov 13,Sep 13
70112,1,Croc Chomp,Legends of Chima,2013,normal,1,105,14.99,,14.3,14.3,Blister pack,Retail,Nov 13,Sep 13
70113,1,CHI Battles,Legends of Chima,2013,normal,2,92,19.99,,21.7,21.7,Blister pack,Retail,Jan 13,Dec 12
70114,1,Sky Joust,Legends of Chima,2013,normal,2,117,19.99,,17.1,17.1,Blister pack,Retail,Aug 13,Jun 13
70115,1,Ultimate Speedor Tournament,Legends of Chima,2013,normal,2,246,29.99,,12.2,12.2,Box,Retail,Jan 13,Dec 12
70200,1,CHI Laval,Legends of Chima,2013,normal,,55,14.99,,27.3,27.3,Other,Retail,May 13,Jul 13
70201,1,CHI Eris,Legends of Chima,2013,normal,,67,14.99,,22.4,22.4,Other,Retail,May 13,Jul 13
70202,1,CHI Gorzan,Legends of Chima,2013,normal,,59,14.99,,25.4,25.4,Other,Retail,May 13,Jul 13
70203,1,CHI Cragger,Legends of Chima,2013,normal,,65,14.99,,23.1,23.1,Other,Retail,May 13,Jul 13
70204,1,CHI Worriz,Legends of Chima,2013,normal,,55,14.99,,27.3,27.3,Other,Retail,May 13,Jul 13
70205,1,CHI Razar,Legends of Chima,2013,normal,,68,14.99,14.99,22.0,22.0,Other,Retail,May 13,Jul 13
70400,1,Forest Ambush,Castle,2013,normal,4,90,11.99,,13.3,13.3,Box,Retail,May 13,Jul 13
70401,1,Gold Getaway,Castle,2013,normal,3,199,19.99,,10.0,10.0,Box,Retail,May 13,Jul 13
70402,1,The Gatehouse Raid,Castle,2013,normal,4,248,29.99,,12.1,12.1,Box,Retail,May 13,Jul 13
70403,1,Dragon Mountain,Castle,2013,normal,5,376,49.99,,13.3,13.3,Box,Retail,May 13,Jul 13
70404,1,King's Castle,Castle,2013,normal,7,996,99.99,,10.0,10.0,Box,Retail,May 13,Jul 13
70500,1,Kai's Fire Mech,Ninjago,2013,normal,2,102,9.99,,9.8,9.8,Box,Retail,Dec 12,Jan 13
70501,1,Warrior Bike,Ninjago,2013,normal,2,210,19.99,,9.5,9.5,Box,Retail,Dec 12,Jan 13
70502,1,Cole's Earth Driller,Ninjago,2013,normal,2,171,19.99,,11.7,11.7,Box,Retail,Dec 12,Jan 13
70503,1,The Golden Dragon,Ninjago,2013,normal,3,252,29.99,,11.9,11.9,Box,Retail,Dec 12,Jan 13
70504,1,Garmatron,Ninjago,2013,normal,3,328,39.99,,12.2,12.2,Box,Retail,Dec 12,Jan 13
70505,1,Temple of Light,Ninjago,2013,normal,5,565,69.99,,12.4,12.4,Box,Retail,Dec 12,Jan 13
70700,1,Space Swarmer,Space,2013,normal,2,86,11.99,,13.9,13.9,Box,Retail,Dec 12,Jun 13
70701,1,Swarm Interceptor,Space,2013,normal,2,218,19.99,,9.2,9.2,Box,Retail,Dec 12,Jun 13
70702,1,Warp Stinger,Space,2013,normal,3,310,29.99,,9.7,9.7,Box,Retail,Dec 12,Jun 13
70703,1,Star Slicer,Space,2013,normal,3,311,39.99,,12.9,12.9,Box,Retail - limited,Dec 12,Jun 13
70704,1,Vermin Vaporizer,Space,2013,normal,3,506,59.99,,11.9,11.9,Box,Retail,Dec 12,Jun 13
70705,1,Bug Obliterator,Space,2013,normal,4,711,79.99,,11.3,11.3,Box,Retail,Dec 12,Jun 13
70706,1,Crater Creeper,Space,2013,normal,2,171,19.99,,11.7,11.7,Box,,May 13,Jun 13
70707,1,CLS-89 Eradicator Mech,Space,2013,normal,2,440,39.99,,9.1,9.1,Box,,May 13,Jun 13
70708,1,Hive Crawler,Space,2013,normal,3,560,69.99,,12.5,12.5,Box,,May 13,Jun 13
70709,1,Galactic Titan,Space,2013,normal,5,1012,99.99,,9.9,9.9,Box,,Jun 13,Jul 13
71000,0,LEGO Minifigures Series 9 {Random bag},Collectable Minifigures,2013,random,,7,2.99,,42.7,42.7,Foil pack,,,
71000,1,Waiter,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71000,2,Cyclops,Collectable Minifigures,2013,normal,1,,2.99,,49.8,49.8,Foil pack,Retail,,
71000,3,Hollywood Starlet,Collectable Minifigures,2013,normal,1,,2.99,,49.8,49.8,Foil pack,Retail,,
71000,4,Heroic Knight,Collectable Minifigures,2013,normal,1,,2.99,,29.9,29.9,Foil pack,Retail,,
71000,5,Roman Emperor,Collectable Minifigures,2013,normal,1,,2.99,,49.8,49.8,Foil pack,Retail,,
71000,6,Policeman,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71000,7,Chicken Suit Guy,Collectable Minifigures,2013,normal,1,,2.99,,74.8,74.8,Foil pack,Retail,,
71000,8,Roller Derby Girl,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71000,9,Fortune Teller,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,Jan 13,Jan 13
71000,10,Judge,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,Dec 12,Dec 12
71000,11,Alien Avenger,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71000,12,Mermaid,Collectable Minifigures,2013,normal,1,,2.99,,49.8,49.8,Foil pack,Retail,,
71000,13,Battle Mech,Collectable Minifigures,2013,normal,1,,2.99,,49.8,49.8,Foil pack,Retail,,
71000,14,Mr. Good and Evil,Collectable Minifigures,2013,normal,1,,2.99,,49.8,49.8,Foil pack,Retail,,
71000,15,Forest Maiden,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71000,16,Plumber,Collectable Minifigures,2013,normal,1,,2.99,,49.8,49.8,Foil pack,Retail,,
71000,17,LEGO Collectable Minifigures Series 9 - Complete,Collectable Minifigures,2013,collection,16,,,,,,Foil pack,Retail,,
71000,18,LEGO Collectable Minifigures Series 9 - Sealed Box,Collectable Minifigures,2013,collection,,,,,,,Box,Retail,,
71001,0,LEGO Minifigures Series 10 {Random bag},Collectable Minifigures,2013,random,,,2.99,,,,Foil pack,Retail,,
71001,1,Librarian,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71001,2,Medusa,Collectable Minifigures,2013,normal,1,,2.99,,59.8,59.8,Foil pack,Retail,,
71001,3,Roman Commander,Collectable Minifigures,2013,normal,1,,2.99,,37.4,37.4,Foil pack,Retail,,
71001,4,Warrior Woman,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71001,5,Tomahawk Warrior,Collectable Minifigures,2013,normal,1,,2.99,,49.8,49.8,Foil pack,Retail,,
71001,6,Skydiver,Collectable Minifigures,2013,normal,1,,2.99,,59.8,59.8,Foil pack,Retail,,
71001,7,Bumblebee Girl,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71001,8,Grandpa,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71001,9,Paintball Player,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,May 13,May 13
71001,10,Sea Captain,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71001,11,Sad Clown,Collectable Minifigures,2013,normal,1,,2.99,,49.8,49.8,Foil pack,Retail,,
71001,12,Revolutionary Soldier,Collectable Minifigures,2013,normal,1,,2.99,,49.8,49.8,Foil pack,Retail,,
71001,13,Baseball Fielder,Collectable Minifigures,2013,normal,1,,2.99,,59.8,59.8,Foil pack,Retail,,
71001,14,Trendsetter,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71001,15,Decorator,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71001,16,Motorcycle Mechanic,Collectable Minifigures,2013,normal,1,,2.99,,49.8,49.8,Foil pack,Retail,,
71001,17,LEGO Collectable Minifigures Series 10 - Complete (except Mr. Gold),Collectable Minifigures,2013,collection,16,,,,,,Foil pack,Retail,,
71001,18,LEGO Collectable Minifigures Series 10 - Sealed Box,Collectable Minifigures,2013,collection,,,,,,,Box,Retail,,
71001,19,Mr. Gold,Collectable Minifigures,2013,normal,1,,2.99,,37.4,37.4,Foil pack,,,
71002,0,LEGO Minifigures Series 11 {Random bag},Collectable Minifigures,2013,random,,7,2.99,,42.7,42.7,,,,
71002,1,Barbarian,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71002,2,Scarecrow,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71002,3,Pretzel Girl,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71002,4,Evil Mech,Collectable Minifigures,2013,normal,1,,2.99,,37.4,37.4,Foil pack,Retail,,
71002,5,Island Warrior,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71002,6,Gingerbread Man,Collectable Minifigures,2013,normal,1,,2.99,,59.8,59.8,Foil pack,Retail,,
71002,7,Holiday Elf,Collectable Minifigures,2013,normal,1,,2.99,,37.4,37.4,Foil pack,Retail,,
71002,8,Yeti,Collectable Minifigures,2013,normal,1,,2.99,,59.8,59.8,Foil pack,Retail,,
71002,9,Mountain Climber,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,Sep 13,Sep 13
71002,10,Welder,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71002,11,Scientist,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71002,12,Saxophone Player,Collectable Minifigures,2013,normal,1,,2.99,,49.8,49.8,Foil pack,Retail,,
71002,13,Diner Waitress,Collectable Minifigures,2013,normal,1,,2.99,,29.9,29.9,Foil pack,Retail,,
71002,14,Grandma,Collectable Minifigures,2013,normal,1,,2.99,,42.7,42.7,Foil pack,Retail,,
71002,15,Constable,Collectable Minifigures,2013,normal,1,,2.99,,49.8,49.8,Foil pack,Retail,,
71002,16,Lady Robot,Collectable Minifigures,2013,normal,1,,2.99,,59.8,59.8,Foil pack,Retail,,
71002,17,LEGO Collectable Minifigures Series 11 - Complete,Collectable Minifigures,2013,collection,16,,,,,,Foil pack,Retail,,
71002,18,LEGO Minifigures Series 11 - Sealed Box,Collectable Minifigures,2013,collection,,,,,,,Box,Retail,Nov 13,Nov 13
75000,1,Clone Troopers vs. Droidekas,Star Wars,2013,normal,4,124,12.99,,10.5,10.5,Box,Retail,Dec 12,Jan 13
75001,1,Republic Troopers vs. Sith Troopers,Star Wars,2013,normal,4,63,12.99,,20.6,20.6,Box,Retail,Dec 12,Jan 13
75002,1,AT-RT,Star Wars,2013,normal,4,222,19.99,,9.0,9.0,Box,Retail,Dec 12,Jan 13
75003,1,A-wing Starfighter,Star Wars,2013,normal,3,177,24.99,,14.1,14.1,Box,Retail,Dec 12,Jan 13
75004,1,Z-95 Headhunter,Star Wars,2013,normal,3,373,49.99,,13.4,13.4,Box,Retail,Dec 12,Jan 13
75005,1,Rancor Pit,Star Wars,2013,normal,4,380,59.99,,15.8,15.8,Box,Retail,Dec 12,Jan 13
75006,1,Jedi Starfighter & Planet Kamino,Star Wars,2013,normal,1,61,9.99,,16.4,16.4,,,Mar 13,Jan 13
75007,1,Republic Assault Ship & Planet Coruscant,Star Wars,2013,normal,1,74,9.99,,13.5,13.5,,,Mar 13,Jan 13
75008,1,TIE Bomber & Asteroid Field,Star Wars,2013,normal,1,60,9.99,,16.7,16.7,,,Mar 13,Jan 13
75009,1,Snowspeeder & Hoth,Star Wars,2013,normal,1,69,9.99,,14.5,14.5,,,,Jul 13
75010,1,B-Wing Starfighter & Planet Endor,Star Wars,2013,normal,1,83,9.99,,12.0,12.0,,,,Jul 13
75011,1,Tantive IV & Planet Alderaan,Star Wars,2013,normal,1,102,9.99,,9.8,9.8,,,,Jul 13
75012,1,BARC Speeder with Sidecar,Star Wars,2013,normal,4,226,24.99,,11.1,11.1,Box,Retail - limited,Dec 12,Jan 13
75013,1,Umbaran MHC (Mobile Heavy Cannon),Star Wars,2013,normal,4,493,49.99,,10.1,10.1,Box,Retail - limited,Dec 12,Jan 13
75014,1,Battle of Hoth,Star Wars,2013,normal,7,426,49.99,,11.7,11.7,Box,Retail - limited,Dec 12,Jan 13
75015,1,Corporate Alliance Tank Droid,Star Wars,2013,normal,3,271,19.99,,7.4,7.4,Box,,Aug 13,Jun 13
75016,1,Homing Spider Droid,Star Wars,2013,normal,5,295,29.99,,10.2,10.2,Box,,Aug 13,Jun 13
75017,1,Duel on Geonosis,Star Wars,2013,normal,4,391,39.99,,10.2,10.2,Box,,Aug 13,Jun 13
75018,1,JEK-14's Stealth Starfighter,Star Wars,2013,normal,4,550,69.99,,12.7,12.7,Box,,Aug 13,Jun 13
75019,1,AT-TE,Star Wars,2013,normal,5,794,89.99,,11.3,11.3,Box,,Aug 13,Jun 13
75020,1,Jabba's Sail Barge,Star Wars,2013,normal,6,850,119.99,,14.1,14.1,Box,,Aug 13,Jun 13
75021,1,Republic Gunship,Star Wars,2013,normal,7,1175,119.99,,10.2,10.2,Box,,Aug 13,Jun 13
75022,1,Mandalorian Speeder,Star Wars,2013,normal,3,211,24.99,,11.8,11.8,Box,,Aug 13,Jun 13
75023,1,Star Wars Advent Calendar,Star Wars,2013,normal,9,254,39.99,,15.7,15.7,Box,Retail - limited,Sep 13,Sep 13
75024,1,HH-87 Starhopper,Star Wars,2013,normal,3,362,39.99,,11.0,11.0,Box,Retail - limited,Aug 13,Jul 13
75025,1,Jedi Defender-class Cruiser,Star Wars,2013,normal,4,927,89.99,,9.7,9.7,Box,Retail,Aug 13,Jul 13
76000,1,Arctic Batman vs. Mr. Freeze: Aquaman on Ice,DC Comics Super Heroes,2013,normal,3,198,19.99,,10.1,10.1,Box,Retail,Dec 12,Jan 13
76001,1,The Bat vs. Bane: Tumbler Chase,DC Comics Super Heroes,2013,normal,3,368,39.99,,10.9,10.9,Box,Retail,Dec 12,Jan 13
76002,1,Superman Metropolis Showdown,DC Comics Super Heroes,2013,normal,2,119,12.99,,10.9,10.9,Box,Retail,Apr 13,Apr 13
76003,1,Superman: Battle of Smallville,DC Comics Super Heroes,2013,normal,5,418,49.99,,12.0,12.0,Box,Retail,Apr 13,Apr 13
76004,1,Spider-Man: Spider-Cycle Chase,Marvel Super Heroes,2013,normal,3,237,19.99,,8.4,8.4,Box,Retail,Dec 12,Jan 13
76005,1,Spider-Man: Daily Bugle Showdown,Marvel Super Heroes,2013,normal,5,476,49.99,,10.5,10.5,Box,Retail,Dec 12,Jan 13
76006,1,Iron Man: Extremis Sea Port Battle,Marvel Super Heroes,2013,normal,3,195,19.99,,10.3,10.3,Box,Retail,Mar 13,Mar 13
76007,1,Iron Man: Malibu Mansion Attack,Marvel Super Heroes,2013,normal,5,364,39.99,,11.0,11.0,Box,Retail,Mar 13,Mar 13
76008,1,Iron Man vs. The Mandarin: Ultimate Showdown,Marvel Super Heroes,2013,normal,2,91,12.99,,14.3,14.3,Box,Retail,Mar 13,Mar 13
76009,1,Superman: Black Zero Escape,DC Comics Super Heroes,2013,normal,3,168,19.99,,11.9,11.9,Box,Retail,Apr 13,Apr 13
79005,1,The Wizard Battle,The Lord of the Rings,2013,normal,2,113,12.99,,11.5,11.5,Box,,Jun 13,Jul 13
79006,1,The Council of Elrond,The Lord of the Rings,2013,normal,4,243,29.99,,12.3,12.3,Box,,Jun 13,Jul 13
79007,1,Battle at the Black Gate,The Lord of the Rings,2013,normal,5,656,59.99,,9.1,9.1,Box,,Jun 13,Jul 13
79008,1,Pirate Ship Ambush,The Lord of the Rings,2013,normal,9,756,99.99,,13.2,13.2,Box,,Jun 13,Jul 13
79011,1,Dol Guldur Ambush,The Hobbit,2013,normal,3,217,19.99,,9.2,9.2,Box,Retail,Dec 13,Dec 13
79012,1,Mirkwood Elf Army,The Hobbit,2013,normal,6,276,29.99,39.99,10.9,14.5,Box,Retail,Dec 13,Dec 13
79013,1,Lake-town Chase,The Hobbit,2013,normal,5,470,49.99,,10.6,10.6,Box,Retail,Dec 13,Dec 13
79014,1,Dol Guldur Battle,The Hobbit,2013,normal,8,797,69.99,79.99,8.8,10.0,Box,Retail,Dec 13,Dec 13
